UID,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,buy
UID4289,54,services,married,secondary,no,4482,yes,no,unknown,20,may,97,2,-1,0,unknown,0
UID4290,60,services,married,secondary,no,4428,no,no,cellular,9,nov,125,1,96,6,failure,0
UID4291,55,technician,married,secondary,no,517,yes,yes,cellular,6,feb,47,3,263,4,failure,0
UID4292,40,admin.,single,secondary,no,2002,yes,no,unknown,30,may,113,1,-1,0,unknown,0
UID4293,43,management,married,secondary,no,107,yes,yes,telephone,28,oct,135,1,-1,0,unknown,1
UID4294,30,management,single,tertiary,no,894,no,no,cellular,12,aug,312,6,-1,0,unknown,0
UID4295,39,services,married,secondary,no,1438,yes,no,unknown,20,may,212,2,-1,0,unknown,0
UID4296,50,management,married,tertiary,no,0,yes,no,unknown,6,jun,243,7,-1,0,unknown,0
UID4297,49,management,married,tertiary,no,1430,no,no,cellular,18,nov,231,2,-1,0,unknown,0
UID4298,35,management,married,tertiary,no,4,no,no,cellular,1,sep,157,2,-1,0,unknown,0
UID4299,58,retired,married,tertiary,no,0,no,no,cellular,21,aug,138,2,-1,0,unknown,0
UID4300,44,management,married,tertiary,no,529,yes,no,unknown,4,jun,129,4,-1,0,unknown,0
UID4301,48,management,married,tertiary,no,1949,yes,no,unknown,13,may,683,2,-1,0,unknown,1
UID4302,38,technician,married,secondary,no,1333,yes,no,telephone,11,may,21,5,346,6,other,0
UID4303,38,management,single,unknown,no,715,yes,no,cellular,2,apr,951,1,132,3,failure,0
UID4304,57,unknown,married,secondary,no,2,no,no,unknown,6,jun,112,4,-1,0,unknown,0
UID4305,30,blue-collar,single,secondary,no,130,no,no,telephone,5,dec,291,1,-1,0,unknown,0
UID4306,57,management,married,tertiary,no,473,no,no,cellular,1,jun,295,1,-1,0,unknown,1
UID4307,24,student,single,unknown,no,839,no,no,cellular,1,jun,65,1,-1,0,unknown,0
UID4308,31,services,married,secondary,no,37,yes,no,unknown,14,may,546,1,-1,0,unknown,0
UID4309,32,housemaid,married,primary,no,163,no,no,cellular,13,aug,132,2,-1,0,unknown,0
UID4310,57,retired,married,secondary,no,0,yes,no,cellular,5,may,127,1,363,4,failure,0
UID4311,59,retired,married,secondary,no,599,yes,no,cellular,7,may,31,1,-1,0,unknown,0
UID4312,52,blue-collar,divorced,secondary,no,497,no,yes,cellular,7,jul,277,2,-1,0,unknown,0
UID4313,52,blue-collar,married,primary,no,1401,no,no,cellular,26,aug,77,8,-1,0,unknown,0
UID4314,32,admin.,married,secondary,no,3,yes,yes,cellular,15,jul,612,4,-1,0,unknown,0
UID4315,38,technician,married,secondary,no,1828,no,no,unknown,16,jun,35,1,-1,0,unknown,0
UID4316,42,technician,married,tertiary,no,-805,no,no,cellular,8,aug,103,6,-1,0,unknown,0
UID4317,26,technician,single,secondary,no,206,no,no,cellular,29,jan,89,1,-1,0,unknown,0
UID4318,38,admin.,single,tertiary,no,45789,no,no,telephone,21,jul,21,31,-1,0,unknown,0
UID4319,41,management,married,secondary,no,0,no,no,cellular,31,jul,83,2,-1,0,unknown,0
UID4320,49,blue-collar,married,unknown,no,2635,no,no,cellular,7,aug,88,2,-1,0,unknown,0
UID4321,55,management,married,tertiary,no,1402,yes,no,cellular,17,nov,66,1,-1,0,unknown,0
UID4322,54,housemaid,married,primary,no,3151,no,no,unknown,18,jun,350,7,-1,0,unknown,0
UID4323,30,management,married,tertiary,no,151,no,no,cellular,21,aug,121,1,-1,0,unknown,0
UID4324,28,self-employed,single,secondary,no,3761,no,yes,cellular,23,jul,623,3,-1,0,unknown,0
UID4325,26,admin.,single,secondary,no,0,yes,no,cellular,18,jul,142,1,-1,0,unknown,0
UID4326,42,blue-collar,divorced,primary,no,301,yes,no,cellular,17,jul,1175,2,-1,0,unknown,1
UID4327,38,blue-collar,married,secondary,no,-3,no,yes,unknown,5,jun,172,1,-1,0,unknown,0
UID4328,44,services,single,secondary,no,0,yes,no,unknown,14,may,198,1,-1,0,unknown,0
UID4329,43,services,divorced,unknown,no,-291,yes,no,cellular,11,may,277,1,301,2,failure,0
UID4330,36,blue-collar,married,primary,no,2079,yes,yes,unknown,19,may,403,2,-1,0,unknown,0
UID4331,54,admin.,divorced,primary,no,0,no,no,unknown,6,jun,127,1,-1,0,unknown,0
UID4332,37,technician,single,secondary,no,300,no,no,cellular,12,aug,82,1,-1,0,unknown,0
UID4333,38,blue-collar,married,primary,no,498,yes,no,unknown,29,may,107,2,-1,0,unknown,0
UID4334,59,retired,married,primary,no,0,yes,no,cellular,28,jul,20,4,-1,0,unknown,0
UID4335,84,retired,divorced,primary,no,1680,no,no,telephone,6,sep,113,5,97,3,other,0
UID4336,39,technician,married,secondary,no,376,no,no,unknown,20,jun,160,3,-1,0,unknown,0
UID4337,39,blue-collar,married,primary,no,4146,yes,yes,unknown,21,may,353,1,-1,0,unknown,0
UID4338,34,management,married,tertiary,no,99,no,yes,cellular,3,feb,264,2,-1,0,unknown,0
UID4339,29,unknown,single,secondary,no,1288,no,no,cellular,3,feb,266,1,-1,0,unknown,0
UID4340,46,blue-collar,divorced,secondary,no,138,no,no,cellular,19,nov,277,1,-1,0,unknown,0
UID4341,45,admin.,divorced,secondary,no,660,yes,no,unknown,15,may,71,2,-1,0,unknown,0
UID4342,40,admin.,married,secondary,no,1060,yes,no,cellular,17,apr,14,3,-1,0,unknown,0
UID4343,58,management,married,tertiary,no,0,no,no,cellular,31,jul,85,4,-1,0,unknown,0
UID4344,33,management,single,tertiary,no,224,no,no,cellular,23,sep,409,2,92,4,success,1
UID4345,46,management,married,tertiary,no,349,no,no,cellular,14,may,466,4,88,3,success,1
UID4346,44,housemaid,married,primary,no,-227,no,yes,cellular,7,jul,153,1,-1,0,unknown,0
UID4347,52,blue-collar,married,secondary,no,1117,yes,no,cellular,13,may,365,1,-1,0,unknown,0
UID4348,37,management,single,tertiary,no,493,yes,no,unknown,9,may,328,7,-1,0,unknown,0
UID4349,44,management,divorced,tertiary,yes,-26,no,no,cellular,22,aug,92,4,-1,0,unknown,0
UID4350,56,technician,married,secondary,no,589,yes,no,unknown,23,oct,518,1,147,2,success,1
UID4351,58,retired,married,secondary,no,5435,yes,no,unknown,6,may,118,1,-1,0,unknown,0
UID4352,40,blue-collar,married,primary,no,1397,yes,no,telephone,12,may,58,2,334,1,failure,0
UID4353,28,blue-collar,married,primary,no,103,yes,no,unknown,20,jun,41,28,-1,0,unknown,0
UID4354,43,services,married,secondary,no,488,yes,no,telephone,6,feb,8,6,-1,0,unknown,0
UID4355,33,unemployed,single,tertiary,no,4874,no,no,telephone,22,feb,363,2,-1,0,unknown,0
UID4356,27,student,single,secondary,no,760,no,no,cellular,28,jan,177,2,-1,0,unknown,0
UID4357,30,services,married,secondary,no,357,yes,no,unknown,27,may,659,4,-1,0,unknown,0
UID4358,50,retired,married,secondary,no,6998,yes,no,unknown,29,may,1196,1,-1,0,unknown,0
UID4359,33,management,married,secondary,no,350,yes,no,cellular,13,may,205,1,350,2,failure,0
UID4360,36,admin.,single,secondary,no,810,yes,no,unknown,17,jun,296,1,-1,0,unknown,0
UID4361,31,technician,married,secondary,no,1868,yes,no,unknown,9,may,213,2,-1,0,unknown,0
UID4362,28,student,single,secondary,no,196,no,no,cellular,2,jul,423,3,-1,0,unknown,1
UID4363,52,blue-collar,married,primary,no,2144,yes,no,unknown,30,may,60,1,-1,0,unknown,0
UID4364,30,management,single,secondary,no,135,no,no,cellular,14,aug,112,2,-1,0,unknown,0
UID4365,42,management,married,unknown,no,342,yes,no,unknown,2,jun,156,5,-1,0,unknown,0
UID4366,36,admin.,divorced,secondary,no,307,yes,no,unknown,13,may,121,2,-1,0,unknown,0
UID4367,23,blue-collar,single,secondary,no,1311,yes,no,unknown,3,jun,100,3,-1,0,unknown,0
UID4368,40,technician,married,secondary,no,6,yes,no,cellular,16,jul,464,1,-1,0,unknown,0
UID4369,39,services,married,secondary,no,53,no,no,unknown,5,mar,257,1,394,1,failure,1
UID4370,25,management,single,tertiary,no,137,yes,no,cellular,24,jul,281,3,-1,0,unknown,0
UID4371,26,admin.,single,secondary,no,827,yes,no,cellular,17,feb,97,1,-1,0,unknown,0
UID4372,37,technician,married,tertiary,no,16,yes,yes,unknown,7,may,153,3,-1,0,unknown,0
UID4373,26,admin.,married,secondary,no,354,yes,no,cellular,8,may,282,5,347,5,other,0
UID4374,25,blue-collar,single,secondary,no,335,yes,no,unknown,13,may,164,1,-1,0,unknown,0
UID4375,25,blue-collar,single,unknown,no,431,yes,no,cellular,16,apr,493,1,317,12,failure,0
UID4376,26,housemaid,married,secondary,no,-759,yes,no,cellular,11,jul,191,1,-1,0,unknown,0
UID4377,22,blue-collar,married,secondary,no,36,yes,no,unknown,19,may,120,3,-1,0,unknown,0
UID4378,31,management,married,tertiary,no,1183,yes,no,unknown,27,may,676,6,-1,0,unknown,0
UID4379,35,blue-collar,married,unknown,no,4822,yes,no,unknown,20,may,843,2,-1,0,unknown,1
UID4380,32,management,single,tertiary,no,2360,no,no,cellular,3,feb,152,2,160,5,other,1
UID4381,59,management,married,primary,no,8334,no,no,cellular,17,dec,141,4,182,2,other,0
UID4382,34,admin.,married,secondary,no,148,yes,no,cellular,11,may,160,2,-1,0,unknown,0
UID4383,75,retired,married,primary,no,1765,no,no,telephone,14,sep,808,1,187,4,failure,1
UID4384,36,technician,married,secondary,no,696,yes,no,cellular,5,feb,590,5,-1,0,unknown,0
UID4385,36,self-employed,married,secondary,no,1006,yes,no,cellular,21,nov,89,2,-1,0,unknown,0
UID4386,52,blue-collar,married,primary,no,2569,no,no,cellular,11,aug,258,5,-1,0,unknown,0
UID4387,31,management,single,tertiary,no,924,no,no,cellular,5,jun,207,2,98,1,success,1
UID4388,57,entrepreneur,married,secondary,no,1179,no,no,cellular,19,aug,189,2,-1,0,unknown,0
UID4389,34,technician,single,secondary,no,1866,no,no,cellular,4,nov,95,1,-1,0,unknown,0
UID4390,45,services,married,secondary,no,744,yes,no,cellular,11,may,211,2,347,1,failure,0
UID4391,33,blue-collar,single,secondary,no,381,yes,no,cellular,7,may,1957,1,-1,0,unknown,0
UID4392,33,technician,single,tertiary,no,1190,yes,no,cellular,17,apr,50,2,252,4,failure,0
UID4393,26,technician,single,secondary,no,855,yes,no,unknown,28,may,87,2,-1,0,unknown,0
UID4394,42,admin.,married,secondary,no,534,yes,no,unknown,16,may,139,2,-1,0,unknown,0
UID4395,32,management,married,tertiary,no,500,no,no,cellular,8,aug,151,4,-1,0,unknown,0
UID4396,38,self-employed,single,tertiary,no,973,no,no,cellular,4,feb,138,1,-1,0,unknown,0
UID4397,36,unemployed,married,tertiary,no,7222,yes,no,cellular,3,jun,86,1,-1,0,unknown,0
UID4398,46,blue-collar,married,primary,no,1823,no,no,unknown,18,jun,135,3,-1,0,unknown,0
UID4399,33,entrepreneur,married,secondary,no,3140,yes,yes,cellular,21,nov,7,5,-1,0,unknown,0
UID4400,52,management,married,tertiary,no,168,no,no,cellular,28,aug,165,4,-1,0,unknown,0
UID4401,38,management,single,tertiary,no,6742,no,no,cellular,21,nov,8,2,-1,0,unknown,0
UID4402,31,blue-collar,divorced,primary,no,158,yes,no,unknown,28,may,157,1,-1,0,unknown,0
UID4403,31,technician,married,secondary,no,-556,yes,no,cellular,7,aug,115,2,-1,0,unknown,0
UID4404,37,unemployed,married,secondary,no,4769,no,no,cellular,29,jan,124,1,-1,0,unknown,0
UID4405,30,technician,single,secondary,no,958,no,no,cellular,8,aug,112,2,-1,0,unknown,0
UID4406,37,blue-collar,single,secondary,no,240,yes,no,unknown,6,may,246,1,-1,0,unknown,0
UID4407,50,technician,married,secondary,no,103,yes,no,unknown,12,may,79,6,-1,0,unknown,0
UID4408,32,services,single,tertiary,no,945,no,no,cellular,20,nov,531,1,-1,0,unknown,1
UID4409,42,management,married,tertiary,no,-1485,yes,no,unknown,29,may,221,2,-1,0,unknown,0
UID4410,58,retired,married,primary,no,282,yes,no,cellular,28,jul,40,4,-1,0,unknown,0
UID4411,52,unknown,married,primary,no,247,no,no,cellular,29,jul,268,6,-1,0,unknown,0
UID4412,39,blue-collar,married,secondary,no,43,no,no,cellular,15,may,354,8,-1,0,unknown,0
UID4413,31,entrepreneur,married,tertiary,no,425,yes,no,cellular,11,may,96,2,-1,0,unknown,0
UID4414,24,technician,single,secondary,no,403,no,no,unknown,17,jun,247,1,-1,0,unknown,1
UID4415,24,blue-collar,single,secondary,no,-438,yes,no,unknown,27,may,410,1,-1,0,unknown,0
UID4416,24,student,single,unknown,no,1082,no,no,cellular,24,jun,185,1,-1,0,unknown,0
UID4417,48,management,married,tertiary,no,489,yes,no,unknown,13,may,60,1,-1,0,unknown,0
UID4418,33,services,single,secondary,no,189,no,no,unknown,21,may,27,10,-1,0,unknown,0
UID4419,50,entrepreneur,married,tertiary,no,2410,no,no,cellular,21,nov,65,1,-1,0,unknown,0
UID4420,56,retired,married,secondary,no,102,yes,no,telephone,11,may,267,1,369,1,failure,0
UID4421,27,housemaid,single,tertiary,no,979,yes,no,cellular,7,may,272,4,357,1,other,0
UID4422,33,blue-collar,married,primary,no,410,yes,no,cellular,13,may,396,2,355,2,failure,0
UID4423,55,self-employed,married,primary,no,325,no,no,cellular,26,mar,439,4,-1,0,unknown,0
UID4424,51,blue-collar,married,unknown,no,125,yes,no,unknown,8,may,102,2,-1,0,unknown,0
UID4425,52,blue-collar,married,secondary,no,46,yes,no,unknown,8,may,132,1,-1,0,unknown,0
UID4426,57,admin.,married,primary,no,6997,no,no,cellular,4,aug,117,1,-1,0,unknown,0
UID4427,36,management,single,tertiary,no,0,yes,no,unknown,3,jun,174,1,-1,0,unknown,0
UID4428,43,technician,married,secondary,no,0,no,no,cellular,8,jul,74,1,-1,0,unknown,0
UID4429,29,services,married,secondary,no,11417,yes,no,unknown,28,may,272,2,-1,0,unknown,0
UID4430,54,technician,married,secondary,no,473,no,yes,cellular,13,aug,112,1,-1,0,unknown,0
UID4431,49,technician,married,secondary,no,4667,yes,no,unknown,19,may,130,2,-1,0,unknown,0
UID4432,31,technician,single,tertiary,no,-1,no,no,cellular,21,aug,117,4,-1,0,unknown,0
UID4433,36,technician,married,tertiary,no,1354,no,no,cellular,7,sep,281,3,97,2,success,1
UID4434,31,management,married,tertiary,yes,-253,no,no,cellular,12,aug,220,4,-1,0,unknown,0
UID4435,35,technician,single,tertiary,no,272,no,no,cellular,11,aug,86,2,-1,0,unknown,0
UID4436,55,housemaid,married,primary,no,0,no,no,unknown,11,jun,306,3,-1,0,unknown,0
UID4437,33,technician,married,secondary,no,4,yes,yes,unknown,18,jun,625,2,-1,0,unknown,1
UID4438,43,blue-collar,married,secondary,no,2105,no,no,telephone,30,apr,93,2,-1,0,unknown,0
UID4439,57,blue-collar,married,primary,no,52,yes,no,unknown,5,may,38,1,-1,0,unknown,0
UID4440,33,blue-collar,married,primary,no,331,yes,no,cellular,9,apr,435,2,314,3,failure,0
UID4441,47,unknown,married,unknown,no,301,no,no,cellular,5,aug,111,1,-1,0,unknown,0
UID4442,41,blue-collar,married,primary,no,200,no,yes,cellular,31,jul,309,2,-1,0,unknown,0
UID4443,23,student,single,secondary,no,4409,yes,no,unknown,4,jun,299,1,-1,0,unknown,0
UID4444,41,self-employed,married,tertiary,no,6000,yes,no,cellular,15,may,217,6,178,1,failure,0
UID4445,57,admin.,married,secondary,no,11,no,no,cellular,2,feb,261,1,265,3,failure,0
UID4446,38,entrepreneur,married,secondary,yes,15,yes,no,cellular,10,jul,121,1,-1,0,unknown,0
UID4447,35,management,married,tertiary,no,193,yes,no,cellular,17,apr,402,1,-1,0,unknown,0
UID4448,51,management,married,tertiary,no,615,yes,no,cellular,17,apr,97,1,-1,0,unknown,0
UID4449,29,blue-collar,divorced,secondary,no,-19,yes,no,cellular,20,apr,712,4,-1,0,unknown,1
UID4450,44,technician,single,tertiary,no,900,yes,no,cellular,29,jan,322,2,-1,0,unknown,0
UID4451,44,blue-collar,married,secondary,no,261,yes,no,unknown,19,may,87,5,-1,0,unknown,0
UID4452,34,management,single,tertiary,no,3282,yes,no,cellular,24,jul,143,4,-1,0,unknown,0
UID4453,33,management,divorced,tertiary,no,219,yes,no,cellular,13,may,93,1,301,1,failure,0
UID4454,35,admin.,single,secondary,no,-67,no,yes,cellular,21,jul,84,1,-1,0,unknown,0
UID4455,36,management,married,tertiary,no,1313,no,no,cellular,26,aug,80,6,-1,0,unknown,0
UID4456,29,services,married,secondary,no,417,yes,no,cellular,28,jul,234,11,-1,0,unknown,0
UID4457,32,blue-collar,married,secondary,no,1148,yes,no,cellular,20,apr,121,1,-1,0,unknown,0
UID4458,54,services,married,secondary,no,841,yes,no,unknown,8,may,284,4,-1,0,unknown,0
UID4459,36,technician,married,secondary,no,0,yes,no,cellular,6,apr,583,3,335,2,other,0
UID4460,27,management,single,tertiary,no,390,no,no,cellular,28,oct,190,1,82,1,success,0
UID4461,37,blue-collar,married,primary,no,3370,yes,no,cellular,20,nov,156,4,-1,0,unknown,0
UID4462,34,management,single,tertiary,no,5284,yes,no,cellular,29,jul,198,5,-1,0,unknown,0
UID4463,39,blue-collar,single,primary,no,0,no,no,unknown,18,jun,375,2,-1,0,unknown,0
UID4464,31,management,married,secondary,no,-329,yes,no,cellular,8,jul,119,3,-1,0,unknown,0
UID4465,42,admin.,divorced,secondary,no,-106,yes,no,cellular,15,may,495,1,347,3,failure,0
UID4466,50,technician,single,secondary,no,246,yes,no,cellular,17,nov,270,1,123,2,failure,0
UID4467,58,housemaid,married,tertiary,no,1280,no,yes,unknown,9,jun,112,1,-1,0,unknown,0
UID4468,55,management,married,tertiary,no,-408,no,no,cellular,19,aug,528,9,-1,0,unknown,0
UID4469,60,retired,married,unknown,no,2150,yes,yes,cellular,9,jul,119,1,-1,0,unknown,0
UID4470,32,management,married,tertiary,no,913,yes,no,cellular,23,jun,883,1,674,4,failure,0
UID4471,32,services,single,secondary,no,671,yes,no,cellular,17,apr,237,2,345,3,failure,0
UID4472,40,blue-collar,married,secondary,no,326,yes,yes,cellular,7,jul,112,1,-1,0,unknown,0
UID4473,32,management,married,tertiary,no,1900,no,no,cellular,25,aug,121,16,-1,0,unknown,0
UID4474,41,technician,married,secondary,no,1344,no,no,cellular,22,aug,169,6,-1,0,unknown,0
UID4475,56,management,divorced,tertiary,no,2037,no,no,cellular,5,aug,318,1,91,6,failure,1
UID4476,76,retired,married,primary,no,2590,no,no,telephone,9,feb,68,12,-1,0,unknown,0
UID4477,36,unemployed,married,secondary,no,-35,no,no,cellular,30,jan,339,3,-1,0,unknown,0
UID4478,28,admin.,single,secondary,no,762,no,no,cellular,18,sep,115,3,-1,0,unknown,1
UID4479,58,unemployed,married,secondary,no,1625,no,no,cellular,5,feb,286,2,-1,0,unknown,1
UID4480,19,student,single,primary,no,103,no,no,cellular,18,jan,177,2,95,4,failure,0
UID4481,41,management,married,tertiary,no,328,yes,no,cellular,29,jul,65,12,-1,0,unknown,0
UID4482,55,management,single,tertiary,no,115,no,no,unknown,5,may,111,4,-1,0,unknown,0
UID4483,55,entrepreneur,married,secondary,no,653,yes,no,cellular,17,nov,193,2,186,1,failure,0
UID4484,55,technician,married,unknown,no,1192,yes,no,unknown,13,may,481,1,-1,0,unknown,0
UID4485,40,blue-collar,single,primary,no,1055,no,no,unknown,6,jun,32,2,-1,0,unknown,0
UID4486,43,unemployed,married,secondary,no,223,no,no,cellular,11,aug,200,4,-1,0,unknown,0
UID4487,46,technician,married,secondary,no,278,yes,no,cellular,10,jul,185,1,-1,0,unknown,0
UID4488,32,management,single,tertiary,no,146,no,no,cellular,19,aug,162,2,-1,0,unknown,0
UID4489,38,management,married,secondary,no,3500,yes,no,cellular,16,jul,406,4,-1,0,unknown,0
UID4490,53,entrepreneur,divorced,unknown,no,4736,yes,no,unknown,3,jun,676,5,-1,0,unknown,0
UID4491,29,student,single,unknown,no,7585,no,no,cellular,3,mar,145,2,198,1,failure,1
UID4492,46,technician,single,tertiary,no,628,no,no,cellular,20,nov,454,5,-1,0,unknown,0
UID4493,43,management,divorced,tertiary,no,187,no,no,cellular,5,aug,175,1,-1,0,unknown,0
UID4494,31,blue-collar,married,secondary,no,3176,yes,no,unknown,21,may,220,1,-1,0,unknown,0
UID4495,55,management,married,tertiary,no,6880,no,no,cellular,8,aug,353,2,-1,0,unknown,0
UID4496,45,blue-collar,married,primary,no,-485,yes,no,cellular,7,aug,122,2,-1,0,unknown,0
UID4497,38,blue-collar,single,secondary,no,0,yes,no,cellular,12,may,84,3,-1,0,unknown,0
UID4498,45,blue-collar,married,secondary,no,776,yes,no,cellular,6,feb,232,4,253,1,failure,0
UID4499,32,services,married,secondary,no,21,no,no,unknown,6,jun,144,15,-1,0,unknown,0
UID4500,32,admin.,married,tertiary,no,57,no,no,cellular,9,jul,530,2,-1,0,unknown,0
UID4501,43,management,married,tertiary,no,11754,no,no,cellular,7,aug,352,2,-1,0,unknown,0
UID4502,50,technician,married,secondary,no,-584,no,no,cellular,20,aug,75,2,-1,0,unknown,0
UID4503,34,admin.,married,secondary,no,430,yes,no,cellular,21,jul,82,4,-1,0,unknown,0
UID4504,46,admin.,married,secondary,no,22,no,no,cellular,26,aug,388,6,-1,0,unknown,1
UID4505,32,entrepreneur,divorced,primary,no,1,yes,yes,cellular,20,nov,476,3,-1,0,unknown,0
UID4506,58,blue-collar,married,primary,no,1965,no,no,cellular,18,mar,125,1,-1,0,unknown,0
UID4507,51,management,married,tertiary,no,994,no,no,cellular,3,sep,268,1,98,3,failure,0
UID4508,81,retired,married,primary,no,5220,no,no,telephone,13,nov,135,1,94,2,other,1
UID4509,35,blue-collar,married,secondary,yes,-198,yes,no,unknown,9,may,72,2,-1,0,unknown,0
UID4510,29,blue-collar,married,secondary,no,25,yes,no,cellular,15,may,50,5,-1,0,unknown,0
UID4511,26,blue-collar,married,secondary,no,490,yes,no,unknown,23,jun,82,5,-1,0,unknown,0
UID4512,34,services,married,secondary,no,2211,no,no,unknown,8,may,149,1,-1,0,unknown,0
UID4513,37,technician,married,secondary,no,1610,no,no,unknown,16,jun,140,2,-1,0,unknown,0
UID4514,60,management,married,tertiary,no,3387,no,no,cellular,14,aug,636,2,-1,0,unknown,0
